rater_id	dataset	randomized_id	rating	artifacts	time_sec	confidence	comments	defaced	subject
rater_04	IXI dataset - MRIQC derivatives	sub-0867_T1w	3.75	[]	35.796	3.5		1	212
rater_04	IXI dataset - MRIQC derivatives	sub-0724_T1w	1.2	"[""head-motion""]"	181.442	3.5	head motion artifacts around slice 79 (right upper part), especially noticeable around slice 109. Also in sagittal views	1	387
rater_04	IXI dataset - MRIQC derivatives	sub-0169_T1w	3.85	[]	115.203	3.5		0	212
rater_04	IXI dataset - MRIQC derivatives	sub-0653_T1w	3.55	"[""head-motion""]"	57.685	3.5	slight signs of head motion in sagittal views	0	130
rater_04	IXI dataset - MRIQC derivatives	sub-0644_T1w	3.6	[]	37.525	3.5		1	095
rater_04	IXI dataset - MRIQC derivatives	sub-0624_T1w	3.65	[]	34.324	3.5		0	482
rater_04	IXI dataset - MRIQC derivatives	sub-0390_T1w	3.55	[]	159.139	3.5	slight head motion in sagittal	1	335
rater_04	IXI dataset - MRIQC derivatives	sub-0605_T1w	3.65	[]	79.483	3.5		1	296
rater_04	IXI dataset - MRIQC derivatives	sub-0669_T1w	3.75	[]	50.289	3.5		0	635
rater_04	IXI dataset - MRIQC derivatives	sub-1145_T1w	3.6	[]	26.896	3.5		1	159
rater_04	IXI dataset - MRIQC derivatives	sub-0883_T1w	3.65	[]	22.798	3.5		1	137
rater_04	IXI dataset - MRIQC derivatives	sub-0046_T1w	2.85	"[""head-motion""]"	78.009	3.5	slight signs of head motion	1	353
rater_04	IXI dataset - MRIQC derivatives	sub-0539_T1w	3.45	[]	111.751	3.5	black dots 110-132	1	105
rater_04	IXI dataset - MRIQC derivatives	sub-0067_T1w	3.8	[]	41.456	3.5		1	080
rater_04	IXI dataset - MRIQC derivatives	sub-0419_T1w	3.45	[]	56.423	3.5	head motion curves in sagittal views	1	605
rater_04	IXI dataset - MRIQC derivatives	sub-0601_T1w	3.35	[]	71.63	3.5		1	034
rater_04	IXI dataset - MRIQC derivatives	sub-0032_T1w	3.65	[]	30.525	3.5		1	162
rater_04	IXI dataset - MRIQC derivatives	sub-0793_T1w	3.55	[]	46.604	3.5	black dots around #124	1	049
rater_04	IXI dataset - MRIQC derivatives	sub-0409_T1w	3.55	[]	48.263	3.5		0	565
rater_04	IXI dataset - MRIQC derivatives	sub-0554_T1w	3.9	[]	20.447	3.5		1	635
rater_04	IXI dataset - MRIQC derivatives	sub-0260_T1w	3.55	[]	70.05	3.5		0	328
rater_04	IXI dataset - MRIQC derivatives	sub-0741_T1w	3.75	[]	40.51	3.5		0	052
rater_04	IXI dataset - MRIQC derivatives	sub-1002_T1w	3.55	[]	66.163	3.5		1	603
rater_04	IXI dataset - MRIQC derivatives	sub-0316_T1w	1.9	"[""head-motion""]"	81.045	3.5	head motion around #100	0	072
rater_04	IXI dataset - MRIQC derivatives	sub-1114_T1w	3.95	[]	27.745	3.5		1	218
rater_04	IXI dataset - MRIQC derivatives	sub-0040_T1w	3.4	[]	50.885	3.5		1	646
rater_04	IXI dataset - MRIQC derivatives	sub-0295_T1w	3.6	[]	26.47	3.5		0	051
rater_04	IXI dataset - MRIQC derivatives	sub-0285_T1w	3.7	[]	25.948	3.5		1	572
rater_04	IXI dataset - MRIQC derivatives	sub-0134_T1w	3.55	[]	62.073	3.5		0	638
rater_04	IXI dataset - MRIQC derivatives	sub-0088_T1w	1.35	[]	464.389	0.45	signal dropout 90 to 116, not sure it's signal dropout or the nature of this brain, but if it's signal dropout, I would exclude it 	0	448
rater_04	IXI dataset - MRIQC derivatives	sub-0007_T1w	3.8	[]	22.43	3.5		1	262
rater_04	IXI dataset - MRIQC derivatives	sub-0954_T1w	3.85	[]	34.144	3.5		1	102
rater_04	IXI dataset - MRIQC derivatives	sub-0392_T1w	3.95	[]	59.064	3.5		0	608
rater_04	IXI dataset - MRIQC derivatives	sub-0595_T1w	2.95	[]	44.547	3.5	a bit blurry and not so well defined as others	0	213
rater_04	IXI dataset - MRIQC derivatives	sub-0995_T1w	3.1	[]	55.547	3.5	black dots around 93	0	257
rater_04	IXI dataset - MRIQC derivatives	sub-0606_T1w	2.6	[]	339.414	3.5	not well defined the high frequencies, not many values in the histogram (very homogeneous)	0	258
rater_04	IXI dataset - MRIQC derivatives	sub-0154_T1w	3.4	[]	30.504	3.5		1	255
rater_04	IXI dataset - MRIQC derivatives	sub-0448_T1w	3.55	[]	129.411	3.5		0	218
rater_04	IXI dataset - MRIQC derivatives	sub-0847_T1w	3.95	[]	91.482	3.5		0	163
rater_04	IXI dataset - MRIQC derivatives	sub-0776_T1w	3.95	[]	17.256	3.5		0	267
rater_04	IXI dataset - MRIQC derivatives	sub-0888_T1w	3.7	[]	44.122	3.5		1	508
rater_04	IXI dataset - MRIQC derivatives	sub-0178_T1w	3.4	[]	47.82	3.5		0	201
rater_04	IXI dataset - MRIQC derivatives	sub-0632_T1w	3.35	[]	34.658	3.5	black dots around 109	1	092
rater_04	IXI dataset - MRIQC derivatives	sub-0058_T1w	3.55	[]	55.99	3.5		0	484
rater_04	IXI dataset - MRIQC derivatives	sub-1172_T1w	3.45	[]	34.816	3.5	slight motion curves in sagittal views	1	277
rater_04	IXI dataset - MRIQC derivatives	sub-0728_T1w	3.95	[]	36.83	3.5		1	096
rater_04	IXI dataset - MRIQC derivatives	sub-1133_T1w	3.05	[]	34.731	3.5	not well defined, quite homogeneous	0	611
rater_04	IXI dataset - MRIQC derivatives	sub-0608_T1w	3.55	[]	36.972	3.5		1	356
rater_04	IXI dataset - MRIQC derivatives	sub-0999_T1w	3.8	[]	66.342	3.5		0	095
rater_04	IXI dataset - MRIQC derivatives	sub-0705_T1w	3.5	[]	38.714	3.5		0	566
rater_04	IXI dataset - MRIQC derivatives	sub-0813_T1w	3.85	[]	38.623	3.5		0	280
rater_04	IXI dataset - MRIQC derivatives	sub-0247_T1w	3.65	[]	72.885	3.5		1	638
rater_04	IXI dataset - MRIQC derivatives	sub-0803_T1w	4.0	[]	25.268	3.5		1	056
rater_04	IXI dataset - MRIQC derivatives	sub-1191_T1w	3.8	[]	29.622	3.5		1	148
rater_04	IXI dataset - MRIQC derivatives	sub-0507_T1w	3.25	[]	4.015	3.5		1	201
rater_04	IXI dataset - MRIQC derivatives	sub-0800_T1w	3.7	[]	29.46	3.5		0	148
rater_04	IXI dataset - MRIQC derivatives	sub-0320_T1w	3.5	[]	79.944	3.5	black dots around 119	1	396
rater_04	IXI dataset - MRIQC derivatives	sub-0552_T1w	2.95	[]	48.165	3.5	a bit blurry	1	386
rater_04	IXI dataset - MRIQC derivatives	sub-0797_T1w	3.3	[]	20.536	3.5		1	253
rater_04	IXI dataset - MRIQC derivatives	sub-0918_T1w	3.3	[]	45.945	3.5		0	609
rater_04	IXI dataset - MRIQC derivatives	sub-1120_T1w	3.5	[]	19.317	3.5		0	132
rater_04	IXI dataset - MRIQC derivatives	sub-0757_T1w	1.7	"[""head-motion""]"	78.941	3.5		1	636
rater_04	IXI dataset - MRIQC derivatives	sub-0745_T1w	4.0	[]	16.518	3.5		0	511
rater_04	IXI dataset - MRIQC derivatives	sub-0155_T1w	3.25	[]	31.401	3.5		1	443
rater_04	IXI dataset - MRIQC derivatives	sub-1079_T1w	3.4	[]	38.403	3.5		0	174
rater_04	IXI dataset - MRIQC derivatives	sub-0762_T1w	2.85	[]	22.348	3.5		1	048
rater_04	IXI dataset - MRIQC derivatives	sub-0221_T1w	3.45	[]	127.604	3.5		0	436
rater_04	IXI dataset - MRIQC derivatives	sub-0651_T1w	1.15	"[""head-motion"",""ghost-aliasing""]"	113.76	3.5		0	204
rater_04	IXI dataset - MRIQC derivatives	sub-0460_T1w	3.4	[]	26.819	3.5		1	538
rater_04	IXI dataset - MRIQC derivatives	sub-0922_T1w	3.4	[]	27.476	3.5		0	522
rater_04	IXI dataset - MRIQC derivatives	sub-0343_T1w	3.85	[]	17.956	3.5		1	546
rater_04	IXI dataset - MRIQC derivatives	sub-0437_T1w	3.55	[]	24.207	3.5		1	302
rater_04	IXI dataset - MRIQC derivatives	sub-1155_T1w	2.6	"[""head-motion""]"	63.912	3.5	slight motion around slice 117	1	598
rater_04	IXI dataset - MRIQC derivatives	sub-0119_T1w	1.65	"[""head-motion""]"	88.975	3.5	blurry	0	636
rater_04	IXI dataset - MRIQC derivatives	sub-0494_T1w	3.65	[]	19.999	3.5		0	033
rater_04	IXI dataset - MRIQC derivatives	sub-0035_T1w	3.8	[]	42.128	3.5		1	051
rater_04	IXI dataset - MRIQC derivatives	sub-0678_T1w	3.85	[]	21.999	3.5		0	441
rater_04	IXI dataset - MRIQC derivatives	sub-0479_T1w	3.4	[]	70.708	3.5	black dots around slice 126	0	566
rater_04	IXI dataset - MRIQC derivatives	sub-0017_T1w	3.35	[]	33.141	3.5		0	443
rater_04	IXI dataset - MRIQC derivatives	sub-0931_T1w	3.45	[]	49.6	3.5		1	295
rater_04	IXI dataset - MRIQC derivatives	sub-1012_T1w	3.55	[]	44.953	3.5		1	327
rater_04	IXI dataset - MRIQC derivatives	sub-0542_T1w	3.55	[]	24.112	3.5		1	267
rater_04	IXI dataset - MRIQC derivatives	sub-0204_T1w	3.55	[]	19.026	3.5		0	256
rater_04	IXI dataset - MRIQC derivatives	sub-0540_T1w	1.25	"[""head-motion"",""ghost-aliasing""]"	80.809	3.5		1	204
rater_04	IXI dataset - MRIQC derivatives	sub-0248_T1w	3.7	[]	19.605	3.5		1	163
rater_04	IXI dataset - MRIQC derivatives	sub-0928_T1w	3.65	[]	28.012	3.5		1	363
rater_04	IXI dataset - MRIQC derivatives	sub-0960_T1w	3.55	[]	16.639	3.5		1	598
rater_04	IXI dataset - MRIQC derivatives	sub-0590_T1w	3.35	[]	13.477	3.5		0	253
rater_04	IXI dataset - MRIQC derivatives	sub-0410_T1w	3.35	[]	154.154	3.5		0	599
rater_04	IXI dataset - MRIQC derivatives	sub-0855_T1w	3.3	[]	40.811	3.5		1	257
rater_04	IXI dataset - MRIQC derivatives	sub-0492_T1w	3.6	[]	45.849	3.5		0	052
rater_04	IXI dataset - MRIQC derivatives	sub-0834_T1w	3.7	[]	25.872	3.5		0	221
rater_04	IXI dataset - MRIQC derivatives	sub-0030_T1w	3.6	[]	16.692	3.5		1	633
rater_04	IXI dataset - MRIQC derivatives	sub-0488_T1w	3.65	[]	123.884	3.5		1	451
rater_04	IXI dataset - MRIQC derivatives	sub-0679_T1w	3.5	[]	81.603	3.5		0	214
rater_04	IXI dataset - MRIQC derivatives	sub-1034_T1w	4.0	[]	17.43	3.5		0	485
rater_04	IXI dataset - MRIQC derivatives	sub-0935_T1w	3.7	[]	47.826	3.5		1	282
rater_04	IXI dataset - MRIQC derivatives	sub-0449_T1w	3.65	[]	21.144	3.5		0	136
rater_04	IXI dataset - MRIQC derivatives	sub-0642_T1w	3.7	[]	25.415	3.5		0	275
rater_04	IXI dataset - MRIQC derivatives	sub-0481_T1w	3.85	[]	53.955	3.5	black dots around slice 127	1	483
rater_04	IXI dataset - MRIQC derivatives	sub-1208_T1w	3.95	[]	26.637	3.5		1	180
rater_04	IXI dataset - MRIQC derivatives	sub-1082_T1w	3.35	[]	56.521	3.5	black dots around slice 120, very remarkable. In sagittal too	1	526
rater_04	IXI dataset - MRIQC derivatives	sub-1171_T1w	3.85	[]	22.695	3.5		1	211
rater_04	IXI dataset - MRIQC derivatives	sub-0518_T1w	3.8	[]	29.405	3.5		0	162
rater_04	IXI dataset - MRIQC derivatives	sub-0229_T1w	3.9	[]	20.67	3.5		0	634
rater_04	IXI dataset - MRIQC derivatives	sub-0910_T1w	1.7	"[""head-motion""]"	44.547	3.5		1	316
rater_04	IXI dataset - MRIQC derivatives	sub-0395_T1w	3.3	[]	15.952	3.5		1	033
rater_04	IXI dataset - MRIQC derivatives	sub-0228_T1w	3.45	[]	15.693	3.5		1	195
rater_04	IXI dataset - MRIQC derivatives	sub-0966_T1w	3.35	[]	55.85	3.5		0	572
rater_04	IXI dataset - MRIQC derivatives	sub-0892_T1w	3.85	[]	20.511	3.5		0	180
rater_04	IXI dataset - MRIQC derivatives	sub-0497_T1w	3.7	[]	33.02	3.5		0	255
rater_04	IXI dataset - MRIQC derivatives	sub-1035_T1w	3.7	[]	16.687	3.5		1	093
rater_04	IXI dataset - MRIQC derivatives	sub-0756_T1w	3.6	[]	14.024	3.5		1	566
rater_04	IXI dataset - MRIQC derivatives	sub-1184_T1w	3.55	[]	21.438	3.5		0	385
rater_04	IXI dataset - MRIQC derivatives	sub-0689_T1w	3.55	[]	45.705	3.5		1	276
rater_04	IXI dataset - MRIQC derivatives	sub-0529_T1w	3.6	[]	25.004	3.5		1	437
rater_04	IXI dataset - MRIQC derivatives	sub-0755_T1w	3.55	[]	22.768	3.5		0	257
rater_04	IXI dataset - MRIQC derivatives	sub-0923_T1w	3.7	[]	17.786	3.5		1	014
rater_04	IXI dataset - MRIQC derivatives	sub-0082_T1w	3.05	[]	40.314	3.5	a bit blurry	0	014
rater_04	IXI dataset - MRIQC derivatives	sub-0057_T1w	3.05	[]	20.546	3.5		1	544
rater_04	IXI dataset - MRIQC derivatives	sub-0478_T1w	3.35	[]	12.292	3.5		0	214
rater_04	IXI dataset - MRIQC derivatives	sub-0929_T1w	3.65	[]	15.503	3.5		1	516
rater_04	IXI dataset - MRIQC derivatives	sub-1226_T1w	2.15	"[""head-motion""]"	48.677	3.5		1	577
rater_04	IXI dataset - MRIQC derivatives	sub-0059_T1w	3.5	[]	49.512	3.5	black dots	0	105
rater_04	IXI dataset - MRIQC derivatives	sub-0359_T1w	3.3	[]	106.166	3.5	blurry	1	538
rater_04	IXI dataset - MRIQC derivatives	sub-1150_T1w	2.9	[]	15.067	3.5		0	452
rater_04	IXI dataset - MRIQC derivatives	sub-0617_T1w	3.55	[]	18.478	3.5		1	519
rater_04	IXI dataset - MRIQC derivatives	sub-0562_T1w	3.85	[]	16.901	3.5		1	453
rater_04	IXI dataset - MRIQC derivatives	sub-0982_T1w	3.65	[]	21.391	3.5		0	253
rater_04	IXI dataset - MRIQC derivatives	sub-0716_T1w	2.1	"[""head-motion""]"	108.352	3.5		0	636
rater_04	IXI dataset - MRIQC derivatives	sub-0904_T1w	3.65	[]	29.786	3.5		0	353
rater_04	IXI dataset - MRIQC derivatives	sub-0184_T1w	3.55	[]	23.65	3.5		1	136
rater_04	IXI dataset - MRIQC derivatives	sub-0396_T1w	3.55	[]	23.684	3.5		0	313
rater_04	IXI dataset - MRIQC derivatives	sub-1044_T1w	3.55	[]	17.03	3.5		1	362
rater_04	IXI dataset - MRIQC derivatives	sub-0621_T1w	3.6	[]	19.778	3.5		0	610
rater_04	IXI dataset - MRIQC derivatives	sub-0778_T1w	3.4	[]	58.198	3.5	black dots	0	239
rater_04	IXI dataset - MRIQC derivatives	sub-0620_T1w	3.35	[]	18.937	3.5	blurry	1	258
rater_04	IXI dataset - MRIQC derivatives	sub-0186_T1w	3.7	[]	61.572	3.5		0	661
rater_04	IXI dataset - MRIQC derivatives	sub-0852_T1w	3.7	[]	22.704	3.5		0	601
rater_04	IXI dataset - MRIQC derivatives	sub-0499_T1w	3.75	[]	64.377	3.5		1	637
rater_04	IXI dataset - MRIQC derivatives	sub-0862_T1w	3.1	[]	37.92	3.5		0	284
rater_04	IXI dataset - MRIQC derivatives	sub-1195_T1w	3.45	[]	68.428	3.5		0	544
rater_04	IXI dataset - MRIQC derivatives	sub-0374_T1w	3.55	[]	33.349	3.5		1	443
rater_04	IXI dataset - MRIQC derivatives	sub-0737_T1w	3.65	[]	20.452	3.5		0	546
rater_04	IXI dataset - MRIQC derivatives	sub-0144_T1w	3.4	[]	34.877	3.5		1	313
rater_04	IXI dataset - MRIQC derivatives	sub-0725_T1w	3.55	[]	17.397	3.5		1	441
rater_04	IXI dataset - MRIQC derivatives	sub-1177_T1w	3.45	[]	28.987	3.5	blurry	0	176
rater_04	IXI dataset - MRIQC derivatives	sub-1046_T1w	3.5	[]	20.995	3.5		0	453
rater_04	IXI dataset - MRIQC derivatives	sub-0717_T1w	3.7	[]	12.976	3.5		0	263
rater_04	IXI dataset - MRIQC derivatives	sub-0095_T1w	2.45	"[""head-motion""]"	60.838	3.5	slight motion around 106	0	072
rater_04	IXI dataset - MRIQC derivatives	sub-0166_T1w	3.5	[]	28.727	3.5		1	274
rater_04	IXI dataset - MRIQC derivatives	sub-0026_T1w	3.45	[]	48.838	3.5	black dots again	0	527
rater_04	IXI dataset - MRIQC derivatives	sub-0984_T1w	3.7	[]	16.827	3.5		0	362
rater_04	IXI dataset - MRIQC derivatives	sub-0767_T1w	3.65	[]	17.693	3.5		1	217
rater_04	IXI dataset - MRIQC derivatives	sub-0730_T1w	3.8	[]	16.172	3.5		1	612
rater_04	IXI dataset - MRIQC derivatives	sub-0464_T1w	3.9	[]	15.974	3.5		1	104
rater_04	IXI dataset - MRIQC derivatives	sub-0996_T1w	3.5	[]	58.193	3.5		1	214
rater_04	IXI dataset - MRIQC derivatives	sub-0230_T1w	3.6	[]	14.462	3.5		1	263
rater_04	IXI dataset - MRIQC derivatives	sub-1153_T1w	3.5	[]	11.788	3.5		1	632
rater_04	IXI dataset - MRIQC derivatives	sub-1238_T1w	3.15	[]	18.06	3.5	a bit blurry	0	278
rater_04	IXI dataset - MRIQC derivatives	sub-0978_T1w	3.35	[]	20.406	3.5		1	057
rater_04	IXI dataset - MRIQC derivatives	sub-0179_T1w	3.6	[]	17.258	3.5		1	033
rater_04	IXI dataset - MRIQC derivatives	sub-1024_T1w	3.65	[]	14.409	3.5		1	601
rater_04	IXI dataset - MRIQC derivatives	sub-0766_T1w	3.35	[]	15.265	3.5		1	525
rater_04	IXI dataset - MRIQC derivatives	sub-1128_T1w	3.25	[]	17.777	3.5		1	206
rater_04	IXI dataset - MRIQC derivatives	sub-0675_T1w	3.55	[]	20.676	3.5		1	633
rater_04	IXI dataset - MRIQC derivatives	sub-0243_T1w	3.55	[]	22.883	3.5		1	160
rater_04	IXI dataset - MRIQC derivatives	sub-0284_T1w	3.55	[]	19.095	3.5		0	282
rater_04	IXI dataset - MRIQC derivatives	sub-1093_T1w	3.65	[]	17.081	3.5		0	146
rater_04	IXI dataset - MRIQC derivatives	sub-1234_T1w	2.65	[]	22.896	3.5		1	175
rater_04	IXI dataset - MRIQC derivatives	sub-0588_T1w	3.6	[]	18.805	3.5		1	097
rater_04	IXI dataset - MRIQC derivatives	sub-1084_T1w	3.55	[]	19.203	3.5		1	440
rater_04	IXI dataset - MRIQC derivatives	sub-0218_T1w	3.7	[]	17.668	3.5		1	067
rater_04	IXI dataset - MRIQC derivatives	sub-0014_T1w	3.8	[]	16.995	3.5		0	080
rater_04	IXI dataset - MRIQC derivatives	sub-0649_T1w	3.5	[]	69.87	3.5		0	313
rater_04	IXI dataset - MRIQC derivatives	sub-0893_T1w	3.55	[]	56.085	3.5		1	094
rater_04	IXI dataset - MRIQC derivatives	sub-0842_T1w	3.55	[]	19.041	3.5		0	586
rater_04	IXI dataset - MRIQC derivatives	sub-1028_T1w	3.55	[]	17.286	3.5		1	052
rater_04	IXI dataset - MRIQC derivatives	sub-0906_T1w	3.65	[]	22.078	3.5		1	256
rater_04	IXI dataset - MRIQC derivatives	sub-0573_T1w	3.45	[]	25.222	3.5	black dots	0	445
rater_04	IXI dataset - MRIQC derivatives	sub-0071_T1w	3.45	[]	20.213	3.5	black dots	0	396
rater_04	IXI dataset - MRIQC derivatives	sub-0269_T1w	3.7	[]	18.56	3.5		0	059
rater_04	IXI dataset - MRIQC derivatives	sub-0214_T1w	3.25	[]	91.488	3.5	blurry	0	538
rater_04	IXI dataset - MRIQC derivatives	sub-0708_T1w	3.7	[]	26.554	3.5		0	260
rater_04	IXI dataset - MRIQC derivatives	sub-0549_T1w	3.6	[]	49.192	3.5	black dots	0	092
rater_04	IXI dataset - MRIQC derivatives	sub-0075_T1w	3.5	[]	33.087	3.5		0	609
rater_04	IXI dataset - MRIQC derivatives	sub-0378_T1w	3.6	[]	19.974	3.5		0	334
rater_04	IXI dataset - MRIQC derivatives	sub-0041_T1w	3.45	[]	46.404	3.5	black dots	0	483
rater_04	IXI dataset - MRIQC derivatives	sub-0687_T1w	3.4	[]	24.553	3.5		1	445
rater_04	IXI dataset - MRIQC derivatives	sub-0753_T1w	3.8	[]	17.417	3.5		1	614
rater_04	IXI dataset - MRIQC derivatives	sub-0623_T1w	3.55	[]	36.2	3.5		1	586
rater_04	IXI dataset - MRIQC derivatives	sub-0325_T1w	3.45	[]	45.945	3.5		1	482
rater_04	IXI dataset - MRIQC derivatives	sub-1021_T1w	3.5	[]	20.102	3.5		0	538
rater_04	IXI dataset - MRIQC derivatives	sub-1010_T1w	3.8	[]	30.377	3.5		1	567
rater_04	IXI dataset - MRIQC derivatives	sub-0599_T1w	3.6	"[""inu""]"	57.745	1.8	INU 83-84 left ventricle lower part?	1	515
rater_04	IXI dataset - MRIQC derivatives	sub-1102_T1w	3.1	[]	43.844	3.5		1	013
rater_04	IXI dataset - MRIQC derivatives	sub-0843_T1w	3.3	[]	18.575	3.5		0	603
rater_04	IXI dataset - MRIQC derivatives	sub-0047_T1w	3.55	[]	14.644	3.5		1	661
rater_04	IXI dataset - MRIQC derivatives	sub-1235_T1w	3.3	[]	99.512	3.5	slight motion in sagittal views	1	383
rater_04	IXI dataset - MRIQC derivatives	sub-0581_T1w	3.55	[]	37.971	3.5		0	094
rater_04	IXI dataset - MRIQC derivatives	sub-0245_T1w	3.45	[]	40.576	3.5	black dots	1	354
rater_04	IXI dataset - MRIQC derivatives	sub-0182_T1w	3.4	"[""head-motion""]"	49.145	3.5	slight motion around 97	0	295
rater_04	IXI dataset - MRIQC derivatives	sub-0018_T1w	3.5	[]	24.879	3.5	black dots	1	481
rater_04	IXI dataset - MRIQC derivatives	sub-0659_T1w	3.55	[]	87.365	3.5		0	357
rater_04	IXI dataset - MRIQC derivatives	sub-0341_T1w	3.55	[]	55.381	3.5		1	275
rater_04	IXI dataset - MRIQC derivatives	sub-0226_T1w	3.9	[]	17.95	3.5		1	012
rater_04	IXI dataset - MRIQC derivatives	sub-1214_T1w	3.7	[]	16.578	3.5		1	239
rater_04	IXI dataset - MRIQC derivatives	sub-1112_T1w	3.55	[]	26.473	3.5		0	056
rater_04	IXI dataset - MRIQC derivatives	sub-0572_T1w	3.85	[]	17.406	3.5		1	214
rater_04	IXI dataset - MRIQC derivatives	sub-0436_T1w	3.7	[]	32.606	3.5		0	242
rater_04	IXI dataset - MRIQC derivatives	sub-1218_T1w	3.8	[]	16.586	3.5		1	437
rater_04	IXI dataset - MRIQC derivatives	sub-0615_T1w	3.85	[]	15.391	3.5		0	437
rater_04	IXI dataset - MRIQC derivatives	sub-0626_T1w	3.35	[]	18.283	3.5		1	094
rater_04	IXI dataset - MRIQC derivatives	sub-0074_T1w	3.55	[]	128.254	3.5		1	599
rater_04	IXI dataset - MRIQC derivatives	sub-0091_T1w	3.45	[]	63.364	3.5	black dots	0	526
rater_04	IXI dataset - MRIQC derivatives	sub-0142_T1w	3.1	[]	102.428	3.5	the shape of the brain looks weird in some slices, especially at the end --> brain distortion?	1	521
rater_04	IXI dataset - MRIQC derivatives	sub-0267_T1w	3.7	[]	21.492	3.5		0	386
rater_04	IXI dataset - MRIQC derivatives	sub-0381_T1w	3.7	[]	40.068	3.5		0	248
rater_04	IXI dataset - MRIQC derivatives	sub-0121_T1w	3.55	[]	23.94	3.5		0	159
rater_04	IXI dataset - MRIQC derivatives	sub-0287_T1w	3.45	[]	24.555	3.5	black dots	0	481
rater_04	IXI dataset - MRIQC derivatives	sub-1215_T1w	3.7	[]	41.67	3.5		0	296
rater_04	IXI dataset - MRIQC derivatives	sub-0350_T1w	3.5	[]	31.556	3.5	black dots	1	126
rater_04	IXI dataset - MRIQC derivatives	sub-0037_T1w	3.05	[]	46.658	3.5	blurry, motion in sagittal	0	274
rater_04	IXI dataset - MRIQC derivatives	sub-0333_T1w	3.6	[]	77.774	3.5		1	465
rater_04	IXI dataset - MRIQC derivatives	sub-0297_T1w	2.45	"[""head-motion""]"	53.695	3.5		1	636
rater_04	IXI dataset - MRIQC derivatives	sub-0281_T1w	3.55	[]	47.314	3.5		1	083
rater_04	IXI dataset - MRIQC derivatives	sub-0607_T1w	3.75	[]	26.043	3.5		1	522
rater_04	IXI dataset - MRIQC derivatives	sub-0887_T1w	3.6	[]	97.332	3.5		0	165
rater_04	IXI dataset - MRIQC derivatives	sub-0798_T1w	3.7	[]	19.64	3.5		1	173
rater_04	IXI dataset - MRIQC derivatives	sub-1054_T1w	3.6	[]	86.761	3.5		1	313
rater_04	IXI dataset - MRIQC derivatives	sub-0514_T1w	3.45	[]	61.653	3.5	some black dots	1	015
rater_04	IXI dataset - MRIQC derivatives	sub-0721_T1w	3.55	[]	40.026	3.5		0	067
rater_04	IXI dataset - MRIQC derivatives	sub-0974_T1w	3.55	[]	28.139	3.5		0	252
rater_04	IXI dataset - MRIQC derivatives	sub-0770_T1w	3.55	[]	17.253	3.5		0	126
rater_04	IXI dataset - MRIQC derivatives	sub-0043_T1w	3.55	[]	37.081	3.5	black dots in the final slices	1	527
